title,company,location,salary,description,date_posted,apply_link
Senior Data Engineer - Data Platform Architecture (m/w/d),E.ON Grid Solutions GmbH,"Mitte, Dortmund",Confidential,"Stellenbeschreibung Die Stelle ist befristet bis zum 31.12.2027. Gemeinsam entwickeln wir eine zentrale Plattform zur Digitalisierung des E.ON-Netzes: iPEN! Die Informationsplattform Energienetze (iPEN) stellt sicher, dass die Daten der regionalen Verteilnetzbetreiber zentral gebündelt und verfügbar gemacht werden können. Du unterstützt uns dabei, das neue Produkt ""Business Insights Hub"" innerhalb von iPEN aufzubauen - eine Kombination aus Standardreporting und KI-basiertem Process Reporting & …",2025-11-07T20:03:07Z,https://www.adzuna.de/land/ad/5485982867?se=wHYq6qjI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=BA4CAF074FF02E8F44CC81B62258F56F6D28EF82
Senior Data Engineer - Data Platform Architecture (m/w/d),E.ON Grid Solutions GmbH,"Schöningen, Helmstedt (Kreis)",Confidential,"Stellenbeschreibung Die Stelle ist befristet bis zum 31.12.2027. Gemeinsam entwickeln wir eine zentrale Plattform zur Digitalisierung des E.ON-Netzes: iPEN! Die Informationsplattform Energienetze (iPEN) stellt sicher, dass die Daten der regionalen Verteilnetzbetreiber zentral gebündelt und verfügbar gemacht werden können. Du unterstützt uns dabei, das neue Produkt ""Business Insights Hub"" innerhalb von iPEN aufzubauen - eine Kombination aus Standardreporting und KI-basiertem Process Reporting & …",2025-11-07T20:03:07Z,https://www.adzuna.de/land/ad/5485982860?se=wHYq6qjI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=23C66F8D60D8158E041B811ECEA42AC5F38AEC4E
Senior Data Engineer - Data Platform Architecture (m/w/d),E.ON Grid Solutions GmbH,"Altendorf, Essen",Confidential,"Stellenbeschreibung Die Stelle ist befristet bis zum 31.12.2027. Gemeinsam entwickeln wir eine zentrale Plattform zur Digitalisierung des E.ON-Netzes: iPEN! Die Informationsplattform Energienetze (iPEN) stellt sicher, dass die Daten der regionalen Verteilnetzbetreiber zentral gebündelt und verfügbar gemacht werden können. Du unterstützt uns dabei, das neue Produkt ""Business Insights Hub"" innerhalb von iPEN aufzubauen - eine Kombination aus Standardreporting und KI-basiertem Process Reporting & …",2025-11-07T20:03:07Z,https://www.adzuna.de/land/ad/5485982865?se=wHYq6qjI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=30C1BDBDA10E348B6F4FAE2F49A48C9939A9A4FF
Senior Data Engineer - Data Platform Architecture (m/w/d),E.ON Grid Solutions GmbH,"Bult, Hannover",Confidential,"Stellenbeschreibung Die Stelle ist befristet bis zum 31.12.2027. Gemeinsam entwickeln wir eine zentrale Plattform zur Digitalisierung des E.ON-Netzes: iPEN! Die Informationsplattform Energienetze (iPEN) stellt sicher, dass die Daten der regionalen Verteilnetzbetreiber zentral gebündelt und verfügbar gemacht werden können. Du unterstützt uns dabei, das neue Produkt ""Business Insights Hub"" innerhalb von iPEN aufzubauen - eine Kombination aus Standardreporting und KI-basiertem Process Reporting & …",2025-11-07T19:55:39Z,https://www.adzuna.de/land/ad/5485969972?se=wHYq6qjI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=C5A9B3D0AE324D1B9A407FD68535A558F271803B
Senior Data Engineer - Data Platform Architecture (m/w/d),E.ON Grid Solutions GmbH,Deutschland,Confidential,"Stellenbeschreibung Die Stelle ist befristet bis zum 31.12.2027. Gemeinsam entwickeln wir eine zentrale Plattform zur Digitalisierung des E.ON-Netzes: iPEN! Die Informationsplattform Energienetze (iPEN) stellt sicher, dass die Daten der regionalen Verteilnetzbetreiber zentral gebündelt und verfügbar gemacht werden können. Du unterstützt uns dabei, das neue Produkt ""Business Insights Hub"" innerhalb von iPEN aufzubauen - eine Kombination aus Standardreporting und KI-basiertem Process Reporting & …",2025-11-07T23:38:24Z,https://www.adzuna.de/land/ad/5486257807?se=wHYq6qjI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=0BBC79B9CCEDD52B9190948428F8FBE7B6FFA5A7
Data Engineer / Data Architect (m/w/d),Bauerfeind AG,"Zeulenroda-Triebes, Greiz (Kreis)",Confidential,Ihre neuen Aufgaben✓ Erarbeitung von prototypischen Entwicklungen innerhalb unseres Digital Innovation Labs und Erschließung neuer digitaler Möglichkeiten für unser Unternehmen✓ Unterstützung im kompletten DataScience-Prozess von der Datenexploration bis hin zur regelmäßigen Validierung der produktiven KI-Lösungen✓ Entwicklung von Strategien zum Auflösen von Datensilostrukturen zur Verbesserung unserer Geschäftsprozesse✓ Implementierung einer zentralen Datenverwaltung für verschiedene Unternehm…,2025-07-01T13:27:40Z,https://www.adzuna.de/land/ad/5277262359?se=wHYq6qjI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=B41C8F775717F9735BB9D5AEFA3A093ABB1F5D26
Data Warehouse & Reporting Analyst Krankenversicherung (w/m/d),HUK-COBURG Versicherungsgruppe,"Coburg, Coburg (Kreis)",Confidential,"HUK-COBURG Versicherungsgruppe  Data Warehouse & Reporting Analyst Krankenversicherung (w/m/d) [](https://api.relaxx.center/r/7093db39ed014848b3ef8e2ca44e14cd?pid=2491955&mpid=1460949&prid=1075635&tid=30) Hallo, lass uns WIR sagen! Wir – die HUK-COBURG Versicherungsgruppe – zählen zu den 10 größten in Deutschland. Vor über 90 Jahren gegründet sind wir mit über 13 Millionen Kund:innen heute der große Versicherer für Privathaushalte und der größte deutsche Autoversicherer. Dass wir oft preisgünst…",2025-11-20T20:12:53Z,https://www.adzuna.de/land/ad/5505813799?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=2B570C9FAF46B162406A6EA4922C04A730455600
Senior Data Analyst (m/w/d),Franzke Sicherheit,"Frauenstein, Wiesbaden",Confidential,"Wir, die Franzke Sicherheit sind ein Unternehmen im Bereich Sicherheitslösungen mit Sitz in Walluf. Seit vielen Jahren bieten wir unseren Kunden maßgeschneiderte Sicherheitskonzepte und innovative Technologien. Unser Fokus liegt auf Zuverlässigkeit",2025-11-22T12:45:18Z,https://www.adzuna.de/land/ad/5509026012?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=6259818CDD6AFFC4F9F3BF5385ADC2A6D018B289
Teamassistenz (m/w/d) Data & Policy,Stifterverband,"Mitte, Berlin",Confidential,"Organisation von Veranstaltungen, Absprachen mit Dienstleistungsunternehmen, Einladungsmanagement, Unterstützung bei der Durchführung vor Ort und online Redaktionelle Unterstützung, gestalterische Überarbeitung von Publikationen und",2025-11-20T10:13:35Z,https://www.adzuna.de/land/ad/5504937140?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=36C132FD7B993FC5C1CCCA8810264A01F3C53FB9
Senior Data Analyst (m/w/d),Eyevis gmbh,"Blücherplatz, Kiel",Confidential,"Wir, die Eyevis GmbH sind ein Anbieter von visuellen Display Lösungen mit Sitz in Kiel. Das Unternehmen entwickelt und produziert innovative Technologien für professionelle Anwendungen in Kontrollräumen, Präsentationsumgebungen und weiteren spezial",2025-11-22T12:45:18Z,https://www.adzuna.de/land/ad/5509026022?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=9791C5F2EFE3AFB8E970DCC58F0D9B5CA6E3075B
Kundenbetreuer (m/w/x) für Software & Services im Gesundheitswesen,opta data Gruppe,"Walldorf, Rhein-Neckar-Kreis",Confidential,"Wir sind die opta data Gruppe, einer der führenden Anbieter für IT, Abrechnung und Services im Gesundheitswesen. Als familiengeführte Unternehmensgruppe mit einer offenen Duz-Kultur stehen wir für ein verantwortungsvolles und kollegiales Miteinander. Wir verbinden Tradition und mutige Innovation – mit rund 3.000 Mitarbeitern gestalten wir die Zukunft der Gesundheitsbranche! Kundenbetreuer (m/w/x) Software & Services opta data Ortho Solutions GmbH | Walldorf & hybrid | Vollzeit Aufgaben Unterstü…",2025-11-22T10:55:48Z,https://www.adzuna.de/land/ad/5508943713?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=DA44C8363DD283C0FA1785E03DD79BC750CD5A6A
Machine Learning Engineer,Stepstone GmbH,"Düsseldorf, Nordrhein-Westfalen",Confidential,"At The Stepstone Group, we have a simple yet very important mission: The right job for everyone. Using our data, platform, and technology, we create opportunities for jobseekers and companies around the world to find a perfect match in fair and equitable way. With over 20 brands across 30 countries, we strive for fair and unbiased hiring. Join our team of 4,000 employees and be part of reshaping the labour market and becoming the world's leading job platform. Aufgaben Join our team and you'll b…",2025-10-24T22:44:17Z,https://www.adzuna.de/land/ad/5463145049?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=9FF8742FAD45315B9590A02EE9A5AD5E8C5D9F08
Working student in the area of Data & AI - Data Analyst,Liebherr,Deutschland,Confidential,"We are looking for motivated students in the area of Data & AI - Data Analyst as working student to support our software development team in Ulm. Your responsibilities Join our cross-functional Data & AI team and gain hands-on experience by contributing to real-world projects Clean and analyze large datasets to extract meaningful insights Create compelling visualizations that reveal patterns and anomalies within large-scale datasets Stay up-to-date with the latest advancements in data science, …",2025-11-19T04:38:36Z,https://www.adzuna.de/land/ad/5502802056?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=BC092903E0E6C54B6C2BDA5C5467DBDA5716ED04
Data Engineer & Data Analyst (all gender),ALTEN Germany,Deutschland,Confidential,"Die ALTEN Consulting Services GmbH bietet mit über 20 Jahren Branchenerfahrung ihren namhaften Kunden aus Industrie und Wirtschaft hochspezialisierte Engineering- und IT-Dienstleistungen zur gemeinsamen Realisierung von branchen- und technologieübergreifenden Lösungen an. Kompetenz, Engagement und Leidenschaft verbinden alle unsere Mitarbeiter der ALTEN Consulting Services GmbH. Dabei stehen ein partnerschaftliches Miteinander, ein starkes WIR-Gefühl, der persönliche Kontakt zu unseren Kunden u…",2025-08-12T11:45:05Z,https://www.adzuna.de/land/ad/5348882761?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=7F26DD40C9811F333EA9D9ADDE9E8415617144A3
Data Warehouse & Reporting Analyst Krankenversicherung (w/m/d),HUK-COBURG Versicherungsgruppe,"Coburg, Coburg (Kreis)",Confidential,"Hallo, lass uns WIR sagen! Wir – die HUK-COBURG Versicherungsgruppe – zählen zu den 10 größten in Deutschland. Vor über 90 Jahren gegründet sind wir mit über 13 Millionen Kund:innen heute der große Versicherer für Privathaushalte und der größte deutsche Autoversicherer. Dass wir oft preisgünstiger sind als andere Versicherungen, hat bei uns schon Tradition. Genau wie unser Ruf als Arbeitgeberin, mit der DU wachsen und deine persönlichen Ziele erreichen kannst. Bei uns kannst du eine spannende K…",2025-11-21T12:33:16Z,https://www.adzuna.de/land/ad/5507296994?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=5C184A67DF2E454FD44C4C8F1AE013A42150644E
Data Scientist,JCW Group,Deutschland,Confidential,Für eine mittelständige Versicherung suchen wir einen Data Scientist (m/w/d). Die Position ist in einem neugeschaffenem Team und bietet Raum für eigene Ideen mit einzubringen. Sie ist ideal für Daten-affine Persönlichkeiten mit starkem analytischem Verständnis. Ihre Aufgaben: Analyse von großen Datensätze mithilfe moderner statistischer Verfahren Weiterentwicklung des Data Analytics Bereichs Entwicklung von innovativen Data-Science-Strategien Mitwirkung von Schulungen zur effektiven Nutzung von…,2025-11-06T01:28:42Z,https://www.adzuna.de/land/ad/5482926245?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=8CC206BAFD7381C67958FEB1C07454D488E4EBEB
Data Annotator,Innodata Inc.,Deutschland,Confidential,"Innodata (NASDAQ: INOD) is a leading data engineering company. With more than 2,000 customers and operations in 13 cities around the world, we are an AI technology solutions provider-of-choice for 4 out of 5 of the world’s biggest technology companies, as well as leading companies across financial services, insurance, technology, law, and medicine. By combining advanced machine learning and artificial intelligence (ML/AI) technologies, a global workforce of subject matter experts, and a high-se…",2025-11-18T08:28:03Z,https://www.adzuna.de/land/ad/5501445295?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=831ABC060745A04696C97630FEF8E82A7329A5FB
Data Engineer,Codex,Deutschland,Confidential,"Ich unterstütze aktuell ein spannendes Unternehmen beim Ausbau seines Data Engineering Teams mit Fokus auf Microsoft Azure und Databricks. Wenn du gerne in einer modernen Cloud-Umgebung arbeitest und datengetriebene Lösungen vorantreibst, ist das eine großartige Gelegenheit, dich in einem innovativen Umfeld einzubringen. Deine Aufgaben Entwerfen und Implementieren von BI und Datenarchitekturen mit Microsoft Fabric und Azure Aufbauen, Pflegen und Optimieren von Datenumgebungen in OneLake (Wareho…",2025-11-06T01:27:47Z,https://www.adzuna.de/land/ad/5482925417?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=0E17C761BF159EC9A9497361CEC054F7BEDA2AC4
Data Annotator,Innodata Inc.,Deutschland,Confidential,"Innodata (NASDAQ: INOD) is a leading data engineering company. With more than 2,000 customers and operations in 13 cities around the world, we are an AI technology solutions provider-of-choice for 4 out of 5 of the world’s biggest technology companies, as well as leading companies across financial services, insurance, technology, law, and medicine. By combining advanced machine learning and artificial intelligence (ML/AI) technologies, a global workforce of subject matter experts, and a high-se…",2025-11-19T09:16:27Z,https://www.adzuna.de/land/ad/5502966642?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=B25F1B4D8867C2418B304C1324701CABEC98A924
Data Annotator,Innodata Inc.,Deutschland,Confidential,"We’re excited to share that Innodata Inc. is expanding its AI and Machine Learning Talent Network , and we’re looking for passionate, detail-oriented professionals to join us as Data Annotators and Content Moderators (Review & Labeling) . If you enjoy working with data, have a strong eye for detail, and wish to contribute to real-world AI innovation , this is a wonderful opportunity to become part of a forward-thinking global team .  Role Details Work Mode: Remote Engagement Type: Contract (1–2…",2025-11-15T21:57:04Z,https://www.adzuna.de/land/ad/5498350842?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=FC9235E89B5BE0E51CDCDD8FA729724B52B1579A
Data Annotator,Innodata Inc.,Deutschland,Confidential,"We’re excited to share that Innodata Inc. is expanding its AI and Machine Learning Talent Network , and we’re looking for passionate, detail-oriented professionals to join us as Data Annotators and Content Moderators (Review & Labeling) . If you enjoy working with data, have a strong eye for detail, and wish to contribute to real-world AI innovation , this is a wonderful opportunity to become part of a forward-thinking global team .  Role Details Work Mode: Remote Engagement Type: Contract (1–2…",2025-11-15T20:33:15Z,https://www.adzuna.de/land/ad/5498092439?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=78F26EF1F5B187ACDBEC704E0D6BB0F4237FC3BD
PhD Candidates in Data Science (m/f/div),Deutsches Primatenzentrum GmbH - Leibniz-Institut für Primatenforschung ,"Deppoldshausen, Göttingen",Confidential,"The DPZ's Primate Data Science (PRIDAS) platform seeks to fill several positions for PhD Candidates in Data Science (m/f/div) The central task of the PRIDAS is developing and providing data science support services, processing and analysis methods, as well as management of highly complex multimodal data. Our research with primates involves a combination of neurophysiological, hormonal, pharmacological and genetic data with the recording of gaze direction, motor skills, as well as decision-makin…",2025-11-05T19:20:56Z,https://www.adzuna.de/land/ad/5482537336?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=6294206879D7405F4683BF9727CB61D662DC11C3
"Cloud Engineer / Data Scientist (AWS, React, Python)",Optimus Search,"Monheim am Rhein, Mettmann (Kreis)",Confidential,"About usOptimus Search is delighted to announce a partnership with one of the largest and fastest growing energy companies in Europe. Our client is known for their constantly evolving SaaS product that exceeds industry standards. They are synonymous with innovation and pride themselves on being the driving force in the market by leveraging the latest and most cutting edge Microsoft technologies. With over 1000 employees across the organisation, to support the growth of their SaaS product, our c…",2025-11-23T00:14:26Z,https://www.adzuna.de/land/ad/5510046351?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=5B21694274D2D283D437B7FC967AB346C5BE1EBC
Teamleiter Data Center Services (m/w/d),q.beyond AG,"Bocklemünd/Mengenich, Köln",Confidential,"Über unsDie q.beyond AG ist ein führender deutscher IT-Dienstleister. Unsere 1.100 Mitarbeitenden mit Expertise in Cloud, SAP, Microsoft, Data Intelligence, Security und Softwareentwicklung begleiten unsere mittelständischen Kunden bei der digitalen Transformation.Gestalte zukunftsfähige IT-Lösungen mit uns als Teamleiter Data Center Services (m/w/d) in HamburgAufgabenTechnische Gesamtverantwortung für den Betrieb der RechenzentrenFührung und Weiterentwicklung eines Teams von 8 MitarbeitendenSi…",2025-11-21T13:27:20Z,https://www.adzuna.de/land/ad/5507427050?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=6D59143E61E075E3A3DB135B1AFDCC74D920135C
Head of Data Analytics (m/w/d),LM IT Services AG,"Hellern, Osnabrück",Confidential,"Über unsSeit 1994 engagiert sich die LM IT Services AG als IT-Dienstleister für den Erfolg ihrer Kunden. Angefangen haben wir mit Trainings im IT-Bereich. Heute sehen wir uns als IT-Unternehmen, Koordinator, Katalysator und Umsetzer von Digitalisierungsprojekten auf allen Ebenen. Wir arbeiten mit Unternehmen zusammen, die sich in einem oder mehreren Geschäftsbereichen verbessern möchten, wir helfen Ziele und Visionen umzusetzen. Im Team oder durch die Einbindung unserer externen Partner - wir v…",2025-11-21T13:27:10Z,https://www.adzuna.de/land/ad/5507426488?se=GgyZ66jI8BGYSfdOR2D5aQ&utm_medium=api&utm_source=df8f6824&v=0928B6C2A4F6894AAD20D67E4B72ECE2F575A292
